,notes,label
1786,"on decemb 6 , one crpf jawan , report intox , assault sever congress zila parishad member deputi commission , nagaon citi ( nagaon , assam ) . the assault occur panchayat poll , outsid evm strongroom nagaon govern boy high secondari school . ",2
1787,"on decemb 6 , unidenti men vandal hous bjp leader attack famili member bajiya gaon villag samuguri area ( nagaon , assam ) . the men carri pistol , machet , axe . at least three person injur . the famili claim attack congress member . ",2
1788,qsd forc carri raid arrest six men villag zir charg sleeper cell unidentifi group . ,2
1789,"on 6 decemb 2018 , near pegasus reef , near sabah , four gunmen speedboat open fire tugboat , hit skipper . the attack board magtran ii tugboat , wound crew fire parachut signal rocket gunmen quick fled . ",2
1790,"06 decemb . lra forc attack nango , loot good abduct 20 peopl , includ seven children . ",2
1791,"on 06-december-2018 , lao , three exil thai activist , associ anti-militari red shirt movement , abduct . two bodi men later found nakhon phanom provinc thailand shore mekong river . ",2
1792,06 decemb ( ) . soldier discov 12 bodi famer nyalek . the adf believ respons attack . ,2
1793,"06 decemb . a convoy upc politician travel kitchanga mweso ambush nyatura-domi forc , bunand ( coordin avail ) . 17 peopl injur . ",2
1794,"on 6 dec 2018 , adf kill two adult child field near nyalek villag beni territori . ",2
1795,"dure week begin decemb 3rd , number men report assault tradit ruler prampram tradit area ( greater accra ) , part cheiftanc disput . polic forc interven defus situat . ",2
1796,"dure week 3-9 dec 2018 , arm man open fire night club fello kahi local dara kethioun , dara-lab , labe alleg want discourag oper club . the assail arrest polic . ",2
1797,"on 5 decemb , bureaucrat disappear servic chlef . he found bruis two day later cemeteri sidi bel abb . ",2
1798,"05 decemb . follow clash buea motor park day prior , militari forc assault civilian motor park . most victim bus taxi driver . ",2
1799,"05 decemb . dure night , arm group burn 13 home tsuki ( djugu territori , coordin avail ) . they also shot man arrow . ",2
1800,"on 5 dec 2018 , young mechan beaten kidnap men could polic madina market conakri . the victim 's brother alleg complicit kidnap latter owe victim money . ",2
1801,"on decemb 5th , gang describ cattl rustler attack koibirir locat elegeyo area . the attack injur sever villag , stole cattl . there detail event . ",2
1802,"on decemb 5 , presum iswap milit kill three fulani pastoralist seiz belong near ngalewa . ",2
1803,"05 decemb . a pastoralist hail omar mohamud clan shot dead arm pastoralist sa'ad clan peripheri buubi villag , jariban district . ",2
1804,"05 decemb . a sna soldier , militari uniform , shot kill civilian minibus driver , refus pay 5000 somali shill kahda district . ",2
1805,gunmen believ islam state sleeper cell kill regim soldier visit relat town jurdi al-sharqi . ,2
1806,qsd forc raid home former islam state member town thiban result death 2 latter . ,2
1807,"on dec 5 , two palestinian minor shot injur isra forc ' live ammunit way home school jaba neighborhood , east central west bank district jerusalem . the reason shoot remain unknown . ",2
1808,a militari secur guard protect deputi secur director lahij shot kill child taiz citi ( locat unspecifi ) . further detail unknown time . ,2
1809,"on decemb 5 , ahmedabad citi ( ahmedabad , gujarat ) , polic arrest dalit man , extort money , beat unconsci , leav hospit . ",2
1810,"a drug suspect kill polic raid barangay bacao 2 , general tria town , cavit provinc decemb 5 , 2018 . ",2
1811,"a candid town councilor shot wound attack unidentifi gunmen parang town , maguindanao provinc decemb 5 , 2018 . his four travel companion , one also candid town councilor one town councilor run vice mayor parang , unhurt . the violenc believ elect relat . ",2
1812,"on decemb 5 , woman assault beaten woman polic constabl shillong citi ( east khasi hill , meghalaya ) , thrown pub . she injur receiv treatment shillong civil hospit . ",2
1813,"on 5 decemb 2018 , near pegasus reef , three indonesian fish crew report kidnap abu sayyaf gunmen sabah near philippin border taken southern provinc sulu ",2
1814,"decemb 5 . roman cathol priest detain gun rudimentari weapon ambazonian seperatist group , call `` amba boy '' road batibo . the priest releas day . ",2
1815,"on decemb 5 , dan na ambassagou militiamen surround villag lessagou-peuhl ( code lessogou geoprecis 2 ) overwhelm small self-defens group , kill 15 villag . code two separ event ( one battl , one vac ) . ",2
1816,"05 decemb . the upc set fire idp camp cathol church ippi , attack day prior . three peopl kill . ",2
1817,"on decemb 5th , unknown group attack takaywa ( note : unclear takaywa west pokot turkana side border . coordin lokichar , turkana , use , prec 3 ) , kill child , steal unknown number cattl . one sourc indic attack took place karon , north pokot sub-counti . ",2
1818,05 decemb ( ) . a soldier mabayi caught rape six year-old child . he arrest polic . ,2
1819,05 decemb ( ) . four decompos bodi found near rehemb . it appear victim illeg search gold kill . ,2
1820,"on decemb 5th , rsf paramilitari shot dead trader el obeid ( north kordofan ) attempt rob . the state polic chief said three suspect arrest , assur public three suspect would arrest . ",2
1821,"on decemb 4 , kwale town , unidentifi arm actor kill pdp-support land surveyor hous unknown reason . ",2
1822,04 decemb . a fnl-rwasa support beaten imbonerakur giharo commune . the fnl suspect contribut financi fnl . ,2
1823,04 decemb . a man bukinanyana commune beaten two imbonerakur ,2
1824,"on 4 decemb , 14-year old kidnap two guy age 29 35 . the teenag liber polic 4 day later . ",2
1825,"on decemb 4 , unknown gunmen abduct civilian zavou ( djavou ) . ",2
1826,04 decemb . an arm group kill two civilian ndatchulu ( buku area djugu ; coordin avail ) . the perpetr also stole livestock attack . ,2
1827,"on decemb 4 , report unknown gunmen past 72 hour abduct three tuareg fulani tribal leader surround gossi . ",2
1828,"on decemb 4 , report unknown gunmen past 72 hour abduct tuareg tribal leader area bangui mallam . ",2
1829,04 decemb . fulani abduct eight staff member osun state colleg technolog esa oke . they also shot kill one man tri escap block road lead school . the abducte later releas . ,2
1830,"on decemb 4th , member bul nuer clan ( chien-thii ) rape woman anoth bul nuer clan ( jak ) kech near bentiu , spark clash two group ( code separ event ) . ",2
1831,hts forc execut person idleb countrysid charg deton booby-trap vehicl citi idleb . ,2
1832,"on 04-december-2018 , 1 director tv station abduct driver kill unidentifi arm milit nangarhar provinc . ",2
1833,"as report decemb 4 , two prison beaten prison guard elazig high secur prison citi . one prison later start hunger strike protest violat right prison . ",2
1834,"in event circumst unclear , secur belt soldier man checkpoint arish neighbourhood aden kill young man , moham saleh abdulnabi , car . the soldier brought man hospit hand . ",2
1835,"on dec 4 , former municip mayor local awami leagu leader hack death unidentifi arm men patnitala upazila naogaon . ",2
1836,"on decemb 4 , five labour abduct suspect kuki nation front ( knf ) milit khoirok road khola ' near thongjaolok ( bishnupur , manipur ) . the abductor demand ransom amount rs . 10 lakh releas . two worker later rescu decemb 8 combin team district commando polic personnel caso oper . ",2
1837,"on decemb 4 , hyderabad citi ( hyderabad , telangana ) , trs contest support attack car tdp candid intimid candid . there injuri report . telangana legisl assembl elect held 7 decemb . ",2
1838,"on decemb 4 , unidentifi men open fire resid general secretari manipur peopl ' parti ( mpp ) , locat ghari awang leikai imphal citi ( imphal west , manipur ) . no one injur incid . ",2
1839,"on decemb 4 , communist part india-maoist ( cpi-maoist ) cadr kill two former colleagu , work polic inform surrend , duo visit week market pakhnar villag ( bastar , chhattisgarh ) . ",2
1840,"as report decemb 4 , unidentifi arm men open fire vehicl jalal goth area pano aqil ( sukkur , sindh ) kill local leader pml-f driver . ",2
1841,"on decemb 4 , unidentifi arm men shot dead social leader owner nationwid transport compani bahawalpur ( bahawalpur , punjab ) . ",2
1842,"on decemb 4 , polic personnel alleg tortur resid sabzal road custodi quetta citi ( quetta , balochistan ) . the individu pronounc dead civil hospit quetta next day . ",2
1843,"on 04-december-2018 , kutkai township , shan state , kia arrest 4 peopl drive cattl car . they releas next day . ",2
1844,"a town councilor kill unidentifi assail barangay bobongan , ramon magsaysay town , zamboanga del sur provinc decemb 4 , 2018 . ",2
1845,"a drug suspect kill polic raid barangay 67 , pasay citi , metro manila decemb 4 , 2018 . ",2
1846,"in week 5 decemb , 19-year old man kidnap group five due disput two famili . ",2
1847,04 decemb . upc forc open fire idp idp camp cathol church ippi . serious injuri occur . the upc deni respons attack claim bandit disput group arm fulani herder fled site fals accus upc attack . ,2
1848,"04 decemb . member abanwan communiti set fire orgubam villag ( urugbam ; coordin avail ) , occur follow clash communiti . ",2
1849,"on decemb 4th , rsf paramilitari assault driver govern offici east darfur state unspecifi point road adilla ed daein ( coordin adilla , east darfur , use ) , alleg fail make way rsf soldier . the rsf captain interven stop assault , apologis offici . ",2
1850,"on decemb 4th , herder shot kill farmer area jokhana ( coordin gereida , south darfur , use ) . the farmer attempt clear herder land . ",2
1851,a dead bodi discov . it unclear caus death . ,2
1852,a dead bodi discov . it unclear caus death . ,2
1853,03 decemb . an imbonerakur kamaramagambo area butihinda commune muyinga provinc murder imbonerakur . the perpetr report caught victim act adulteri victim money bribe . ,2
1854,03 decemb . two fnl-rwasa support beaten home imbonerakur giharo commune . ,2
1855,03 decemb . imbonerakur capit bururi provinc arrest beat four alleg thiev . ,2
1856,03 decemb . a fnl-rwasa support beaten home imbonerakur gishubi commune gitega provinc . ,2
1857,"on decemb 3 , presum katiba macina milit abduct councilman villag kwaremenguel . ",2
1858,"on decemb 3 , presum katiba macina milit abduct councilman villag ganagoulo neighbor gani ( code ganagoulo geoprecis 2 ) . ",2
1859,"on decemb 3 , presum ansaroul islam milit abduct banh councilman market nongodoum . ",2
1860,"on decemb 3 , employe qena court first instanc shot dead father wound unidentifi arm attack . ",2
1861,"03 decemb 2018 : qemant ethnic militiamen kill one person wound 8 peopl semen gonder , chilga woreda . they also burn 39 hous loot 50 hous ",2
1862,"on decemb 3 , unknown individu threw acid group femal student town ghurayfah , caus sever burn . ",2
1863,"on decemb 3 , presum katiba macina milit whip two women wear veil . ",2
1864,03 decemb . suspect as fighter kill three civilian men hail rahaweyn bartir ormal clan quran-lago graze area ( c. 135 km west kismayo town ) charcoal burn . charcoal burn previous ban as . ,2
1865,"militari forc syria target civilian vehicl hbit - al-jisat road southern idleb countrysid atgm , caus materi damag . neither fatal injuri report . ",2
1866,"on dec 3 , hous mukhtar al-emrini villag hamam al alil raid is milit mukhtar shot kill . ",2
1867,"on decemb 3 , trial group lawyer , gendarmeri forc stop head izmir bar associ talk arrest lawyer use physic forc , report punch . the izmir bar associ member join trial istanbul courthous sisli , show support arrest lawyer . ",2
1868,"a child shot kill houthi sniper alahkoom area , hayfan district taiz . ",2
